,Id,Title,Published_Date,Description,Tags,Views,Likes,Dislikes,Comments,Date,Time,LikestoViews,CommentstoViews,DislikestoViews,Combined_Metric
10,JIRpU2jMBMs,Η ΝΙΚΗ για την συμμετοχή της Ελλάδας στο Σύστημα Ενσωμάτωσης της Κεντρικής Αμερικής (SICA),2024-01-24 13:18:44+00:00,"Ομιλία του βουλευτή Α΄ Ανατολικής Αττικής κ. Τάσου Οικονομόπουλου της ΝΙΚΗΣ στη Διαρκή Επιτροπή Άμυνας και Εξωτερικών Υποθέσεων, με θέμα «Κύρωση της Συμφωνίας για τη συμμετοχή της Ελληνικής Δημοκρατίας ως παρατηρητή στο Σύστημα Ενσωμάτωσης της Κεντρικής Αμερικής (SICA)» (23.1.2024).",[],533,41,0,1,2024-01-24,13:18:44,0.07692307692307693,0.001876172607879925,0.0,250.29999999999998
11,CT2l0NZgCN4,"Επικοινωνιακή διαχείριση, του ελλείμματος ουσιαστικής στεγαστικής πολιτικής",2024-01-24 12:28:32+00:00,"Στην εκπομπή της ΕΡΤ3 ""Τριτολογίες"", ο βουλευτής Αχαΐας της ΝΙΚΗΣ, Σπύρος Τσιρώνης, ανέδειξε την έλλειψη θέλησης της κυβέρνησης, για ουσιαστική παρέμβαση στο στεγαστικό πρόβλημα που αντιμετωπίζουν οι οικογένειες στη χώρα μας.",[],460,36,0,2,2024-01-24,12:28:32,0.0782608695652174,0.004347826086956522,0.0,216.4
12,3daMmvAWYOQ,Κριτική του Ν. Παπαδόπουλου για την ανεργία και την πολιτική της κυβέρνησης για την απασχόληση,2024-01-24 12:12:58+00:00,"Η εισήγηση του Νίκου Παπαδόπουλου, βουλευτή Β' Θεσσαλονίκης της ΝΙΚΗΣ, στην Επιτροπή για την Παρακολούθηση του Συστήματος Κοινωνικής Ασφάλισης (23/1/2024).",[],712,116,0,6,2024-01-24,12:12:58,0.16292134831460675,0.008426966292134831,0.0,350.6
13,bBUwo4UUtKw,Ο Τάσος Οικονομόπουλος στην Ολομέλεια για την Επιστολική Ψήφο,2024-01-24 11:49:10+00:00,"Ομιλία του Τάσου Οικονομόπουλου βουλευτή Α' Ανατολικής Αττικής της ΝΙΚΗΣ, στην Ολομέλεια της Βουλής για το σχέδιο νόμου του Υπουργείου Εσωτερικών «Εκλογή ευρωβουλευτών, διευκόλυνση εκλογέων μέσω επιστολικής ψήφου, εκκαθάριση εκλογικών καταλόγων και λοιπές διατάξεις» (23/1/2024).",[],941,103,0,9,2024-01-24,11:49:10,0.10945802337938364,0.009564293304994687,0.0,451.0
14,KIBzuq5pVqo,Εκπρόθεσμη και απαράδεκτη η (ν)τροπολογία του Υπ. Εσωτερικών!,2024-01-23 18:16:06+00:00,"Ένσταση αντισυνταγματικότητας για το θέμα της επιστολικής ψήφου κατέθεσε  η ΝΙΚΗ στην Ολομέλεια της Βουλής, καθώς θεωρεί ότι  παραβιάζει τους ορισμούς του άρθρου 51 του Συντάγματος, το οποίο την επιτρέπει  κατ’ εξαίρεση μόνο στους απόδημους.
Η βασική λογική του Συντάγματος ότι οι εκλογές γίνονται με άμεση, καθολική και μυστική ψηφοφορία, και ταυτόχρονα σε όλη την επικράτεια, διέπει κάθε είδους εκλογική διαδικασία είτε πρόκειται για εθνικές εκλογές είτε για Ευρωεκλογές είτε για δημοψηφίσματα. 

Ομιλία του κ. Γεώργιου Αποστολάκη, βουλευτή Επικρατείας της ΝΙΚΗΣ, στην Ολομέλεια της Βουλής, για το σχέδιο νόμου του Υπουργείου Εσωτερικών «Εκλογή ευρωβουλευτών, διευκόλυνση εκλογέων μέσω επιστολικής ψήφου, εκκαθάριση εκλογικών καταλόγων και λοιπές διατάξεις του Υπουργείου Εσωτερικών» (22/1/2024).",[],368,53,0,1,2024-01-23,18:16:06,0.14402173913043478,0.002717391304347826,0.0,179.04999999999998
15,pyWLuMqz2jM,"""Η Ν.Δ. θα κατακρημνιστεί θυμηθείτε το αυτό!""",2024-01-23 18:10:41+00:00,"Ο βουλευτής Β' Θεσσαλονίκης της ΝΙΚΗΣ Νίκος Παπαδόπουλος, καλεσμένος στην εκπομπή ""Πρωινή Επισκόπηση"" στο Κανάλι της Βουλής (23/1/2024).",[],3565,445,0,76,2024-01-23,18:10:41,0.12482468443197756,0.021318373071528753,0.0,1730.7
16,lDAGD5u4SNE,Αγιασμός και Ομιλία Δημήτρη Νατσιού στα εγκαίνια των Κεντρικών Γραφείων της ΝΙΚΗΣ,2024-01-23 17:58:37+00:00,"Την Κυριακή 21/1/24 Ιανουαρίου, σε κλίμα συγκίνησης και χαράς εκατοντάδες πολιτευτές,  στελέχη και φίλοι της ΝΙΚΗΣ αψήφησαν το κρύο και το χιόνι για να δώσουν το ""παρών"" στα εγκαίνια των νέων κεντρικών γραφείων της, στην Πλ. Αριστοτέλους 5 στην Θεσσαλονίκη, όπου στεγάζεται και το Πολιτικό Γραφείο του Προέδρου της, Δημήτρη Νατσιού. 

Στον αγιασμό και την κοπή της παραδοσιακής βασιλόπιτας παρευρέθηκαν οι βουλευτές της ΝΙΚΗΣ: κ.κ. Τάσος Οικονομόπουλος (Α' Ανατολικής Αττικής), Νίκος Παπαδόπουλος (Β' Θεσσαλονίκης) και Κομνηνός Δελβερούδης (Πιερίας), πλείστοι Πολιτευτές της ΝΙΚΗΣ από πολλά μέρη της Ελλάδας, ενώ διαβάστηκαν μηνύματα και ευχές από άλλους βουλευτές της ΝΙΚΗΣ που δεν κατάφεραν να παραστούν.

Ο Πρόεδρος της ΝΙΚΗΣ στην ομιλία του, η οποία μεταδόθηκε από οθόνη και στην πλατεία, στους εκατοντάδες παρευρισκομένους που δεν χωρούσαν στα κατάμεστα γραφεία, έδωσε το στίγμα της ταυτότητας της ΝΙΚΗΣ, που είναι το μοναδικό κοινοβουλευτικό κίνημα με έδρα της Θεσσαλονίκη.

Ευχαρίστησε όλους τους εμφανείς και αφανείς εργάτες της επιτυχίας της ΝΙΚΗΣ, με την αφορμή της εορτής του Αγίου Ευγενίου Τραπεζούντος, και αναφέρθηκε στις μεγάλες πολιτικές προκλήσεις που αντιμετωπίζει η πατρίδα και ο λαός μας, υποσχόμενος ότι η ΝΙΚΗ θα δώσει μάχες για την παραδοσιακή οικογένεια ακόμη και στο ""άγιο πεζοδρόμιο"".",[],7305,603,0,48,2024-01-23,17:58:37,0.08254620123203285,0.006570841889117043,0.0,3447.6
17,7uGrKcWU4Oc,Το αληθινό πνεύμα και ο σκοπός της επιστολικής ψήφου είναι η απομόνωση του πολίτη και η νοθεία,2024-01-23 11:30:58+00:00,"Η ΝΙΚΗ είναι σύμφωνη σε οποιαδήποτε ρύθμιση διευκολύνει την άσκηση του εκλογικού δικαιώματος, διαφωνεί όμως σε μέτρα που ελλοχεύουν κινδύνους νόθευσης της λαϊκής θέλησης. 
Αντί να παροτρύνουμε τους πολίτες να συμμετέχουν ενεργά σε πολιτικές συζητήσεις – διεκδικήσεις – διαμαρτυρίες και να ασκούν τα πολιτικά τους δικαιώματα, η κυβέρνηση Μητσοτάκη τους παροτρύνει να κάθονται σπίτι και να εξοικειώνονται αρχικά με την επιστολική και οσονούπω με την ηλεκτρονική ψήφο, δήθεν για να τους διευκολύνει.

Ομιλία του κ. Γεώργιου Αποστολάκη, βουλευτή Επικρατείας της ΝΙΚΗΣ, στην Ολομέλεια της Βουλής, για το σχέδιο νόμου του Υπουργείου Εσωτερικών «Εκλογή ευρωβουλευτών, διευκόλυνση εκλογέων μέσω επιστολικής ψήφου, εκκαθάριση εκλογικών καταλόγων και λοιπές διατάξεις του Υπουργείου Εσωτερικών» (22/1/2024).",[],1013,152,0,12,2024-01-23,11:30:58,0.15004935834155972,0.011846001974333662,0.0,496.25
18,z8NO9HI3mf4,Πρώτη η ΝΙΚΗ διατύπωσε τις ενστάσεις της για την πρόδηλη αντισυνταγματικότητα του νομοσχεδίου,2024-01-23 11:25:32+00:00,"Η ΝΙΚΗ πρόβαλε χθες, στην Ολομέλεια της Βουλής, ένσταση αντισυνταγματικότητας των άρθρων 6 έως 28 του νομοσχεδίου προς το άρθρο 51 του Συντάγματος. Το άρθρο αυτό του Συντάγματος, το οποίο αναφέρεται μεν κατά την γραμματική του διατύπωση στις εθνικές εκλογές, αναντίρρητα ισχύει, κατά αναλογική εφαρμογή, και για κάθε είδους εκλογές στην επικράτεια, δηλαδή τόσο για τις Ευρωεκλογές όσο και για τα δημοψηφίσματα.

Παρέμβαση του κ. Γεώργιου Αποστολάκη, βουλευτή Επικρατείας της ΝΙΚΗΣ, στην Ολομέλεια της Βουλής, για το σχέδιο νόμου του Υπουργείου Εσωτερικών «Εκλογή ευρωβουλευτών, διευκόλυνση εκλογέων μέσω επιστολικής ψήφου, εκκαθάριση εκλογικών καταλόγων και λοιπές διατάξεις του Υπουργείου Εσωτερικών» (22/1/2024).",[],1053,122,0,5,2024-01-23,11:25:32,0.11585944919278253,0.004748338081671415,0.0,505.35
19,9U2HBMpV4yU,Η οικονομική ζημία της Ελλάδας από τα αδιάθετα εμβόλια για τον κορονοϊό - Δευτερολογία,2024-01-22 11:21:46+00:00,"Επίκαιρη ερώτηση του Βουλευτή Β΄ Θεσσαλονίκης της ΝΙΚΗΣ Νίκου Παπαδόπουλου, προς τον Υπουργό Υγείας Άδωνη Γεωργιάδη, σχετικά με την οικονομική ζημιά της Ελλάδας από τα αδιάθετα εμβόλια για τον κορονοϊό (19.1.2024).",[],1148,147,0,16,2024-01-22,11:21:46,0.12804878048780488,0.013937282229965157,0.0,556.5500000000001
20,CcGiK-HoVYs,Η οικονομική ζημία της Ελλάδας από τα αδιάθετα εμβόλια για τον κορονοϊό - Πρωτολογία,2024-01-22 11:20:14+00:00,"Επίκαιρη ερώτηση του Βουλευτή Β΄ Θεσσαλονίκης της ΝΙΚΗΣ Νίκου Παπαδόπουλου, προς τον Υπουργό Υγείας Άδωνη Γεωργιάδη, σχετικά με την οικονομική ζημιά της Ελλάδας από τα αδιάθετα εμβόλια για τον κορονοϊό (19.1.2024).",[],1406,193,0,8,2024-01-22,11:20:14,0.13726884779516357,0.005689900426742532,0.0,682.5500000000001
21,1TAJIq_CQjU,Ξεκάθαρο ΟΧΙ σε οτιδήποτε προσβάλλει τον ιερό θεσμό του γάμου,2024-01-22 06:16:50+00:00,"Είμαστε ΚΑΘΕΤΑ ΑΝΤΙΘΕΤΟΙ σε οτιδήποτε προσβάλλει ή αλλοιώνει τον ιερό θεσμό του γάμου και της οικογένειας. 
Η αποχή ΔΕΝ είναι θέση, αλλά υπεκφυγή.

Ομιλία του Κομνηνού Δελβερούδη, βουλευτή Πιερίας της ΝΙΚΗΣ, για το νομοσχέδιο του Υπουργείου Κλιματικής Κρίσης και Πολιτικής Προστασίας «Κύρωση της Συμφωνίας ανάμεσα στην Ελληνική Δημοκρατία και την Πορτογαλική Δημοκρατία σχετικά με τη συνδρομή και τη συνεργασία στον τομέα της Πολιτικής Προστασίας» (17.1.2024).",[],5223,420,0,30,2024-01-22,06:16:50,0.08041355542791499,0.005743825387708214,0.0,2461.35
22,WivnQEOLczI,Οι πρώτες δηλώσεις από τα εγκαίνια των κεντρικών γραφείων της ΝΙΚΗΣ,2024-01-21 20:10:52+00:00,"Σήμερα, Κυριακή 21 Ιανουαρίου, σε κλίμα συγκίνησης και χαράς εκατοντάδες πολιτευτές,  στελέχη και φίλοι της ΝΙΚΗΣ αψήφησαν το κρύο και το χιόνι για να δώσουν το ""παρών"" στα εγκαίνια των κεντρικών γραφείων της, στην Πλ. Αριστοτέλους στην Θεσσαλονίκη όπου στεγάζεται και το Πολιτικό Γραφείο του Προέδρου της, Δημήτρη Νατσιού. Στον αγιασμό και την κοπή της παραδοσιακής βασιλόπιτας παρευρέθηκαν οι βουλευτές της ΝΙΚΗΣ: κ.κ. Τάσος Οικονομόπουλος (Α' Ανατολικής Αττικής), Νίκος Παπαδόπουλος (Β' Θεσσαλονίκης) και Κομνηνός Δελβερούδης (Πιερίας).
Οι πρώτες δηλώσεις του Δημήτρη Νατσιού στην ΕΡΤ.",[],4296,436,0,30,2024-01-21,20:10:52,0.10148975791433892,0.006983240223463687,0.0,2048.2
23,kSEcp-d-MO0,Το θηρίο της ακρίβειας που έθρεψε η Κυβέρνηση κατατρώει το βαλάντιο του λαού,2024-01-19 08:30:00+00:00,"Παρέμβαση του Νικόλαου Βρεττού, βουλευτή Β3 Νοτίου Τομέα Αθηνών της ΝΙΚΗΣ, στην Ολομέλεια της Βουλής για το σχέδιο νόμου του Υπουργείο Παιδείας, Θρησκευμάτων και Αθλητισμού, «Ενίσχυση του Εθνικού Συστήματος Επαγγελματικής Εκπαίδευσης και Κατάρτισης» (18/1/2024).",[],1324,132,0,14,2024-01-19,08:30:00,0.09969788519637462,0.010574018126888218,0.0,631.6
24,rB6fl3vIcB0,Εαυτοφοβική η Ευρώπη σε έναν χριστιανοφοβικό κόσμο!,2024-01-19 08:20:00+00:00,"Ομιλία του Σπύρου Τσιρώνη, βουλευτή Αχαΐας της ΝΙΚΗΣ, στην Ειδική Διαρκή Επιτροπή Ευρωπαϊκών Υποθέσεων, για Ουκρανία, Τουρκία, ακρίβεια και επιθέσεις κατά ορθοδόξων χριστιανών και προσκυνημάτων στους Αγίους Τόπους. Η κραυγή βοήθειας του Γέροντος Ιουστίνου στο Φρέαρ του Ιακώβ! (17.1.2023)",[],1258,177,0,19,2024-01-19,08:20:00,0.14069952305246422,0.015103338632750398,0.0,614.15
25,wi7Om092CAE,Η ΝΙΚΗ καταγγέλλει ως αντισυνταγματικό το νόμο,2024-01-19 08:12:11+00:00,"Η εισήγηση του κ. Γεώργιου Αποστολάκη, βουλευτή Επικρατείας της ΝΙΚΗΣ, στη Διαρκή Επιτροπή Δημόσιας Διοίκησης, Δημόσιας Τάξης και Δικαιοσύνης για το σχέδιο νόμου του του Υπουργείου Εσωτερικών «Εκλογή ευρωβουλευτών, διευκόλυνση εκλογέων μέσω επιστολικής ψήφου, εκκαθάριση εκλογικών καταλόγων και λοιπές διατάξεις του Υπουργείου Εσωτερικών» (18/1/2024).",[],4911,347,0,31,2024-01-19,08:12:11,0.07065770718794542,0.006312360008144981,0.0,2302.9
26,UpuxJkTMCTw,«Πώς θα αντικρίσετε το λαό που σας ψηφίζει; Μη μπαζώνετε τη συνείδησή σας!» - Δημήτρης Νατσιός,2024-01-18 14:22:18+00:00,"Ομιλία του Δημήτρη Νατσιού, προέδρου της ΝΙΚΗΣ, στην Ολομέλεια της Βουλής για το «γάμο» των ομοφυλόφιλων (18/1/2024).",[],23757,1516,0,237,2024-01-18,14:22:18,0.06381277097276593,0.00997600707159995,0.0,11117.05
27,03qbyAQ4ixY,«Το κρίμα πάνω σας γι' αυτό που θα συμβεί!» - Δημήτρης Νατσιός,2024-01-17 10:28:09+00:00,"Η Ελλάδα δεν είναι ιδιοκτησία της Δύσης. Το αντίθετο μάλιστα. Οι πολιτιστικές βάσεις της Δύσης, ανήκουν στην Ελλάδα, ασχέτως αν σήμερα ο δυτικός πολιτισμός εκφυλίζεται και καταρρέει σε ένα χάος από τεχνητές έννοιες και πλαστές ιδιότητες που κατασκευάζονται για να δικαιολογήσουν την απανθρωποποίηση του ανθρώπου.  

Ομιλία του Δημήτρη Νατσιού, προέδρου της ΝΙΚΗΣ, στην Ολομέλεια της Βουλής για το «γάμο» των ομοφυλόφιλων (17/1/2024).",[],37860,3137,0,573,2024-01-17,10:28:09,0.08285789751716852,0.015134706814580031,0.0,17935.85
28,9WpvQeuIevo,"Επιστολική Ψήφος: Προσφέρεται για νοθεία, θα φέρει την ηλεκτρονική ψήφο!",2024-01-16 08:40:19+00:00,"Η επιστολική ψήφος ως μοναδικός τρόπος ψηφοφορίας χωρίς προηγούμενα να έχουν καταγραφεί το μέγεθος των ψηφοφόρων ανά χώρα και χωρίς να έχει γίνει εκκαθάριση των εκλογικών μητρώων από τις χιλιάδες των πεθαμένων ψηφοφόρων αποτελεί σοβαρό κίνδυνο απάτης και νοθείας.
Οργανωμένοι μηχανισμοί εργοδοσίας ή πολιτικής δωροδοκίας θα μπορούν να εκμεταλλευτούν την επιστολική ψήφο του πολίτη, ειδικά των πιο ευάλωτων ομάδων  καθώς κανείς δικαστικός ή κρατικός λειτουργός δεν θα μπορεί πλέον να εγγυηθεί ότι η επιλογή ψηφοδελτίου και  σταυρού δεν έγινε υπό το βλέμμα τρίτου στο πλαίσιο συναλλαγής η ψυχολογικής πίεσης ή ότι φυλάχθηκε σωστά ο φάκελος μέχρι να ανοιχτεί.

Η εισήγηση του κ. Γεώργιου Αποστολάκη, βουλευτή Επικρατείας της ΝΙΚΗΣ, στη Διαρκή Επιτροπή Δημόσιας Διοίκησης, Δημόσιας Τάξης και Δικαιοσύνης για το σχέδιο νόμου του του Υπουργείου Εσωτερικών «Εκλογή ευρωβουλευτών, διευκόλυνση εκλογέων μέσω επιστολικής ψήφου, εκκαθάριση εκλογικών καταλόγων και λοιπές διατάξεις του Υπουργείου Εσωτερικών» (15/1/2024).",[],1302,173,0,35,2024-01-16,08:40:19,0.13287250384024576,0.026881720430107527,0.0,636.15
